8.364900015294551849e-03,-9.262312948703765869e-02,-5.987301841378211975e-02,1.067322939634323120e-01,-3.015827834606170654e-01,1.873580515384674072e-01,-2.330170571804046631e-01,2.004860490560531616e-01,-2.169928699731826782e-02,1.804265975952148438e-01,-3.594368696212768555e-02,2.317864894866943359e-01,1.825550943613052368e-02,2.680547162890434265e-02,-1.796756312251091003e-02,-7.733758538961410522e-02,-1.384177803993225098e-01,-3.319819867610931396e-01,-2.041440606117248535e-01,-1.327516287565231323e-01,-8.527365513145923615e-03,1.480712788179516792e-03,4.424513783305883408e-03,-1.946185831911861897e-03,3.882378339767456055e-03,-5.591807421296834946e-03,8.056742139160633087e-03,-2.982887439429759979e-03,2.315676771104335785e-03,4.358779173344373703e-03
-1.840458661317825317e-01,-2.694112360477447510e-01,1.262372732162475586e-01,-4.447241127490997314e-02,3.126834630966186523e-01,-2.878714911639690399e-02,5.714889615774154663e-02,3.322021365165710449e-01,6.410755217075347900e-03,-1.942717880010604858e-01,-2.922979593276977539e-01,-1.688228696584701538e-01,2.676339149475097656e-01,-3.011261522769927979e-01,-2.850140444934368134e-03,2.851041853427886963e-01,1.227160692214965820e-01,1.263855993747711182e-01,2.255158871412277222e-01,-1.638809591531753540e-01,2.791508100926876068e-02,-6.640373729169368744e-03,-1.161422021687030792e-02,1.574680558405816555e-03,-3.015011781826615334e-03,6.980627775192260742e-03,-1.188713777810335159e-02,-1.424392219632863998e-03,-1.799487881362438202e-02,-9.528035297989845276e-03
-7.485749572515487671e-02,1.551349163055419922e-01,-2.365633845329284668e-01,-6.130814086645841599e-03,-2.451412528753280640e-01,2.396400123834609985e-01,-2.669103741645812988e-01,-2.572274580597877502e-02,-9.734413027763366699e-02,2.094611078500747681e-01,1.410217769443988800e-02,-1.855700165033340454e-01,-1.202800869941711426e-01,1.944145560264587402e-01,2.192833870649337769e-01,-3.334746137261390686e-02,1.106170862913131714e-01,1.843033432960510254e-01,2.219460010528564453e-01,1.312298327684402466e-01,-1.686327625066041946e-03,2.763823373243212700e-03,-6.746994797140359879e-03,8.612243458628654480e-03,7.900844328105449677e-03,2.296358905732631683e-02,1.873862929642200470e-03,1.905703451484441757e-03,9.338955278508365154e-04,-6.139952456578612328e-04
-1.063922941684722900e-01,1.888441592454910278e-01,2.892503738403320312e-01,3.700279295444488525e-01,-9.268835932016372681e-02,-3.266371786594390869e-02,-1.809482425451278687e-01,-4.386671185493469238e-01,1.427794098854064941e-01,-2.170567214488983154e-01,-4.623905569314956665e-02,-2.185293734073638916e-01,-1.827017664909362793e-01,2.614027857780456543e-01,1.410741657018661499e-01,1.260983943939208984e-01,4.550589621067047119e-02,1.268326491117477417e-01,-1.061588302254676819e-01,2.562312483787536621e-01,-4.024036601185798645e-02,7.434986997395753860e-03,1.662644743919372559e-02,5.641637835651636124e-03,1.176513452082872391e-02,-2.171925269067287445e-03,3.120332211256027222e-02,5.744176916778087616e-03,3.193252906203269958e-02,1.853973418474197388e-02
1.041457355022430420e-01,6.229853630065917969e-02,1.806265860795974731e-01,-3.149174451828002930e-01,-1.075330600142478943e-01,-3.876776620745658875e-02,1.086481735110282898e-01,3.643453419208526611e-01,-1.263080090284347534e-01,-7.869371026754379272e-02,-1.528522074222564697e-01,2.182457782328128815e-02,1.989258229732513428e-01,-2.013930976390838623e-01,-6.921735405921936035e-02,9.442463517189025879e-02,9.496136754751205444e-02,9.528438001871109009e-02,1.018045619130134583e-01,1.155058145523071289e-01,-8.567200042307376862e-03,-1.382872369140386581e-02,-5.490208975970745087e-03,-1.626221579499542713e-03,-2.275595674291253090e-03,-6.556930020451545715e-03,-1.799377612769603729e-02,-1.043115369975566864e-02,-2.212091535329818726e-02,-1.788986288011074066e-02
-2.589418552815914154e-02,1.472490429878234863e-01,-3.153324499726295471e-02,-1.083613261580467224e-01,2.295976728200912476e-01,-4.692582041025161743e-02,-5.803101137280464172e-02,1.259945426136255264e-02,-2.278180271387100220e-01,-1.545065492391586304e-01,-1.915894895792007446e-01,1.831082552671432495e-01,1.709061712026596069e-01,-7.624521851539611816e-02,-1.619463972747325897e-02,2.082454599440097809e-02,-5.636617913842201233e-02,-1.495996117591857910e-01,-2.146221324801445007e-02,1.340575516223907471e-01,7.470569573342800140e-03,-6.535999011248350143e-03,-1.408604998141527176e-02,-4.130556713789701462e-03,-1.349340938031673431e-02,-5.563510581851005554e-03,-2.101445198059082031e-02,-1.150963269174098969e-02,-1.992968097329139709e-02,-1.177165284752845764e-02
-3.876458108425140381e-02,-1.061607226729393005e-01,-1.576767265796661377e-01,1.638461053371429443e-01,-7.007769495248794556e-02,9.200386703014373779e-02,1.533880382776260376e-01,6.826753169298171997e-02,-1.516268700361251831e-01,-8.868443965911865234e-02,-2.544709444046020508e-01,-1.117699965834617615e-01,2.653005123138427734e-01,2.009119242429733276e-01,2.752293348312377930e-01,-1.225898116827011108e-01,-1.970471292734146118e-01,1.116840019822120667e-01,-1.368376612663269043e-01,6.820742785930633545e-02,3.085205331444740295e-02,-7.707494311034679413e-03,-1.041614543646574020e-02,5.408924072980880737e-03,-3.403477894607931376e-04,5.840553436428308487e-03,-5.866721272468566895e-03,7.556078955531120300e-03,6.522627547383308411e-03,-9.799759835004806519e-03
1.696808449923992157e-02,2.149389684200286865e-01,1.239256039261817932e-01,2.323110401630401611e-01,1.591417640447616577e-01,2.240953892469406128e-01,2.121465504169464111e-01,7.388161122798919678e-02,7.230079174041748047e-02,2.002552747726440430e-01,1.963956803083419800e-01,-4.290818423032760620e-02,-3.844537958502769470e-02,1.650801301002502441e-01,-8.731504529714584351e-02,-5.403708666563034058e-02,-1.954012960195541382e-01,-6.963743269443511963e-02,-1.340232640504837036e-01,3.594773821532726288e-03,2.018364332616329193e-02,3.536665812134742737e-03,5.112449434818699956e-05,1.580603769980370998e-03,-4.352348041720688343e-04,1.263258978724479675e-03,8.012495003640651703e-03,7.399204187095165253e-03,1.700121909379959106e-02,8.047197945415973663e-03
4.480473697185516357e-01,2.276169061660766602e-01,-1.733745932579040527e-01,-4.816164821386337280e-02,-5.262192487716674805e-01,-1.649920642375946045e-01,-1.734102517366409302e-01,-3.441781699657440186e-01,2.780767530202865601e-02,1.048185229301452637e-01,2.556499540805816650e-01,-4.543715119361877441e-01,6.731830537319183350e-02,4.515682458877563477e-01,-5.208994075655937195e-02,-2.387116253376007080e-01,-8.380817621946334839e-02,-2.697576284408569336e-01,2.574729919433593750e-01,3.102760910987854004e-01,-4.465191811323165894e-02,7.349834311753511429e-03,1.377033255994319916e-02,1.034562848508358002e-02,2.608197741210460663e-02,1.594531908631324768e-02,2.408137731254100800e-02,3.989310935139656067e-03,1.485577505081892014e-02,1.521925535053014755e-02
-1.047928780317306519e-01,-2.238631993532180786e-01,-8.284708112478256226e-02,-2.379436790943145752e-01,8.737140148878097534e-02,-6.630033254623413086e-02,2.320161759853363037e-01,-8.751081675291061401e-02,2.133442312479019165e-01,6.433358788490295410e-02,-1.247094795107841492e-01,6.916772574186325073e-02,1.327235368080437183e-03,2.618641555309295654e-01,-2.094970941543579102e-01,9.051882475614547729e-02,6.838240474462509155e-02,1.328697204589843750e-01,-5.084261670708656311e-02,4.836188629269599915e-02,-7.462104316800832748e-03,-4.286434967070817947e-03,-3.979849629104137421e-03,-2.224647440016269684e-03,-7.019721437245607376e-03,-2.177894115447998047e-03,-1.100073009729385376e-02,-8.773982524871826172e-03,-2.028089202940464020e-02,-8.938767015933990479e-03
