-8.0,-1.446441332248135
-7.874015748031496,-1.4444725886369314
-7.748031496062993,-1.4424408535267577
-7.622047244094488,-1.4403430721823098
-7.496062992125984,-1.4381759903150368
-7.3700787401574805,-1.4359361376232318
-7.244094488188976,-1.4336198096868635
-7.118110236220472,-1.43122304802347
-6.9921259842519685,-1.4287416180851493
-6.866141732283465,-1.4261709849463329
-6.740157480314961,-1.423506286396955
-6.6141732283464565,-1.4207423031149624
-6.488188976377953,-1.4178734255448844
-6.362204724409449,-1.4148936170541961
-6.2362204724409445,-1.4117963728750518
-6.110236220472441,-1.4085746742639054
-5.984251968503937,-1.405220937223536
-5.858267716535433,-1.4017269550285294
-5.73228346456693,-1.3980838336733281
-5.606299212598425,-1.394281919217864
-5.480314960629921,-1.3903107158350279
-5.354330708661418,-1.3861587931613506
-5.228346456692913,-1.3818136813105124
-5.102362204724409,-1.3772617516204115
-4.9763779527559056,-1.3724880808583095
-4.850393700787402,-1.3674762961924205
-4.724409448818898,-1.362208397736628
-4.5984251968503935,-1.3566645548683598
-4.47244094488189,-1.3508228717839321
-4.346456692913386,-1.3446591168606867
-4.2204724409448815,-1.3381464093033977
-4.094488188976378,-1.3312548552165413
-3.968503937007874,-1.323951123605175
-3.8425196850393704,-1.3161979507914787
-3.7165354330708666,-1.3079535592492713
-3.590551181102362,-1.299170973790043
-3.4645669291338583,-1.2897972142388432
-3.3385826771653546,-1.27977233904179
-3.21259842519685,-1.2690283084371976
-3.0866141732283463,-1.2574876286484384
-2.9606299212598426,-1.2450617297324016
-2.834645669291339,-1.2316490189367488
-2.708661417322835,-1.217132538396374
-2.5826771653543306,-1.2013771405549383
-2.456692913385827,-1.1842260769293294
-2.330708661417323,-1.1654968764476024
-2.2047244094488185,-1.1449763705045977
-2.078740157480315,-1.1224147073408703
-1.952755905511811,-1.0975181969193097
-1.8267716535433074,-1.069940855505194
-1.7007874015748037,-1.0392746067611724
-1.574803149606299,-1.0050382970528062
-1.4488188976377954,-0.9666660894036928
-1.3228346456692917,-0.9234965658075919
-1.196850393700787,-0.87476522649623
-1.0708661417322833,-0.8196053471687915
-0.9448818897637796,-0.7570656659799062
-0.8188976377952759,-0.686158143541845
-0.6929133858267722,-0.605953996369665
-0.5669291338582676,-0.5157476566419044
-0.4409448818897639,-0.41529822234890335
-0.31496062992126017,-0.3051250079969645
-0.18897637795275557,-0.18677380454271847
-0.06299212598425186,-0.06290900603512518
0.06299212598425186,0.06290900603512518
0.18897637795275557,0.18677380454271847
0.3149606299212593,0.30512500799696374
0.440944881889763,0.41529822234890257
0.5669291338582667,0.5157476566419037
0.6929133858267722,0.605953996369665
0.8188976377952759,0.686158143541845
0.9448818897637796,0.7570656659799062
1.0708661417322833,0.8196053471687915
1.196850393700787,0.87476522649623
1.3228346456692908,0.9234965658075915
1.4488188976377945,0.9666660894036926
1.5748031496063,1.0050382970528065
1.7007874015748037,1.0392746067611724
1.8267716535433074,1.069940855505194
1.952755905511811,1.0975181969193097
2.078740157480315,1.1224147073408703
2.2047244094488185,1.1449763705045977
2.3307086614173222,1.1654968764476021
2.456692913385826,1.1842260769293291
2.5826771653543297,1.2013771405549383
2.708661417322835,1.217132538396374
2.834645669291339,1.2316490189367488
2.9606299212598426,1.2450617297324016
3.0866141732283463,1.2574876286484384
3.21259842519685,1.2690283084371976
3.3385826771653537,1.27977233904179
3.4645669291338574,1.2897972142388432
3.590551181102363,1.299170973790043
3.7165354330708666,1.3079535592492713
3.8425196850393704,1.3161979507914787
3.968503937007874,1.323951123605175
4.094488188976378,1.3312548552165413
4.2204724409448815,1.3381464093033977
4.346456692913385,1.3446591168606867
4.472440944881889,1.3508228717839321
4.598425196850393,1.3566645548683598
4.724409448818898,1.362208397736628
4.850393700787402,1.3674762961924205
4.9763779527559056,1.3724880808583095
5.102362204724409,1.3772617516204115
5.228346456692913,1.3818136813105124
5.354330708661417,1.3861587931613504
5.48031496062992,1.3903107158350279
5.606299212598426,1.3942819192178642
5.73228346456693,1.3980838336733281
5.858267716535433,1.4017269550285294
5.984251968503937,1.405220937223536
6.110236220472441,1.4085746742639054
6.2362204724409445,1.4117963728750518
6.362204724409448,1.414893617054196
6.488188976377952,1.4178734255448842
6.614173228346456,1.4207423031149624
6.740157480314961,1.423506286396955
6.866141732283465,1.4261709849463329
6.9921259842519685,1.4287416180851493
7.118110236220472,1.43122304802347
7.244094488188976,1.4336198096868635
7.37007874015748,1.4359361376232318
7.496062992125983,1.4381759903150368
7.622047244094489,1.4403430721823098
7.748031496062993,1.4424408535267577
7.874015748031496,1.4444725886369314
8.0,1.446441332248135
