1.213535442948341370e-01,9.123583137989044189e-02,1.920634359121322632e-01,-5.241025686264038086e-01,-2.436858117580413818e-01,-1.124391257762908936e-01,4.812594354152679443e-01,5.934176594018936157e-02,-1.125733554363250732e-01,-9.198798984289169312e-02,-3.778524324297904968e-02,7.251488510519266129e-03,4.798157606273889542e-03,-8.505675941705703735e-03,-4.422145429998636246e-03
1.951115280389785767e-01,-1.018950622528791428e-02,-1.714185774326324463e-01,-1.452489346265792847e-01,5.015400052070617676e-01,-6.384389847517013550e-02,9.773772954940795898e-02,-7.867920398712158203e-02,-1.963817179203033447e-01,-7.466418296098709106e-02,1.084647979587316513e-02,8.536471053957939148e-03,1.314905099570751190e-02,8.693166077136993408e-03,4.720732104033231735e-03
1.592381298542022705e-01,3.459760844707489014e-01,-1.718501150608062744e-01,-8.144807815551757812e-02,-2.254604361951351166e-02,-2.212876975536346436e-01,4.780643619596958160e-03,1.026640161871910095e-01,2.972855567932128906e-01,7.167606800794601440e-02,2.868764288723468781e-02,1.118724467232823372e-03,1.525869476608932018e-03,9.048856794834136963e-03,3.977691754698753357e-03
-8.946856111288070679e-02,-1.199087575078010559e-01,-6.839042156934738159e-02,3.101985529065132141e-02,-6.694347411394119263e-02,-9.802103787660598755e-02,6.815966963768005371e-02,-4.612756520509719849e-02,5.426209419965744019e-02,1.790360063314437866e-01,-2.099854312837123871e-02,-7.731210906058549881e-03,-1.207912247627973557e-02,-1.040275022387504578e-02,-6.448926869779825211e-03
5.903827026486396790e-02,7.203834503889083862e-02,4.503774270415306091e-02,-1.974002644419670105e-02,4.502018541097640991e-02,-2.280798181891441345e-02,4.450750723481178284e-02,-5.661357939243316650e-02,-2.296199798583984375e-01,-9.646292775869369507e-02,-2.671218477189540863e-02,3.118064254522323608e-03,-2.528824843466281891e-03,-9.239507839083671570e-03,-3.123167436569929123e-03
1.944403499364852905e-01,-1.451385021209716797e-01,-4.061936959624290466e-02,1.407952755689620972e-01,-1.283168196678161621e-01,2.245390564203262329e-01,-1.000906527042388916e-01,-1.875719577074050903e-01,-6.298039108514785767e-02,-1.825783252716064453e-01,-1.310243271291255951e-02,-3.320597112178802490e-03,-5.517420824617147446e-03,-6.793514825403690338e-03,-1.267551793716847897e-03
-9.642642736434936523e-02,-1.106966733932495117e-01,-2.617429010570049286e-02,1.153839603066444397e-01,-6.741680949926376343e-02,-1.610365957021713257e-01,4.738666862249374390e-02,3.031286783516407013e-02,-2.293281257152557373e-01,-5.504582077264785767e-02,-1.447191089391708374e-02,-1.498272642493247986e-03,2.304551424458622932e-03,-2.969243098050355911e-03,-1.578865223564207554e-03
5.361253619194030762e-01,2.851013280451297760e-02,-1.142029836773872375e-01,1.792408227920532227e-01,5.503393709659576416e-03,7.166376709938049316e-02,1.096472423523664474e-02,2.040148675441741943e-01,1.691442430019378662e-01,2.416352629661560059e-01,1.306716725230216980e-02,-1.482103485614061356e-03,1.619678689166903496e-03,4.601273685693740845e-03,1.588380779139697552e-03
-2.482946589589118958e-02,-1.420732140541076660e-01,9.318932890892028809e-03,-3.532054275274276733e-02,1.337758302688598633e-01,-7.458594441413879395e-02,-7.476638071238994598e-03,1.538481712341308594e-01,1.145103126764297485e-01,1.667760163545608521e-01,-9.763526730239391327e-03,-2.564925700426101685e-03,-6.736407522112131119e-03,-5.202346015721559525e-03,-1.919196685776114464e-03
2.578716352581977844e-02,-2.765078544616699219e-01,-6.307669728994369507e-02,1.283779274672269821e-02,-1.052624210715293884e-01,1.976440846920013428e-01,2.076857350766658783e-02,1.244896426796913147e-01,2.354808747768402100e-01,-3.306510448455810547e-01,1.049528550356626511e-02,-3.103318391367793083e-03,3.709406882990151644e-04,1.939415466040372849e-03,2.072074217721819878e-03
