5.088796466588973999e-02,-1.540469974279403687e-01,-6.233528256416320801e-02,-8.550083637237548828e-02,-1.390113532543182373e-01,-5.248160287737846375e-02,3.550673127174377441e-01,-1.400106251239776611e-01,-7.489411532878875732e-02,1.110070273280143738e-01,-1.416603326797485352e-01,2.095813453197479248e-01,1.735554039478302002e-01,-1.025739163160324097e-01,-6.425110995769500732e-02
-2.574258111417293549e-02,-5.179902538657188416e-02,-2.230584323406219482e-01,1.934201121330261230e-01,-1.669207662343978882e-01,8.885576575994491577e-02,-4.869618266820907593e-02,2.732164785265922546e-02,-1.909462362527847290e-02,-6.982488185167312622e-02,-1.604176312685012817e-01,1.063022017478942871e-01,-8.699679747223854065e-04,3.811374679207801819e-02,-2.600935399532318115e-01
-1.184714213013648987e-01,5.867485888302326202e-04,-2.938838601112365723e-01,5.483758449554443359e-02,2.067672163248062134e-01,-1.635147482156753540e-01,-1.501032561063766479e-01,-8.825051039457321167e-02,-1.228882893919944763e-01,1.364656984806060791e-01,1.821623742580413818e-01,-3.246932625770568848e-01,-2.932397425174713135e-01,3.413398563861846924e-01,5.020812153816223145e-02
-9.897294640541076660e-02,-1.280474960803985596e-01,-4.773303866386413574e-02,-9.075443446636199951e-02,-2.258484996855258942e-02,-1.138727068901062012e-01,-1.526200473308563232e-01,-8.647707104682922363e-02,1.559559106826782227e-01,1.774075776338577271e-01,-1.632049307227134705e-02,3.381050229072570801e-01,-3.801286965608596802e-02,-9.038814157247543335e-02,-1.438533514738082886e-02
1.046741157770156860e-01,3.718883395195007324e-01,-2.970079779624938965e-01,9.329944103956222534e-02,1.119323894381523132e-01,1.398935168981552124e-01,-3.487188741564750671e-02,1.042194589972496033e-01,2.961504757404327393e-01,3.000326156616210938e-01,1.375056952238082886e-01,-5.026048421859741211e-02,-2.736606299877166748e-01,-2.598730325698852539e-01,-9.412924200296401978e-02
8.946764469146728516e-02,4.576431121677160263e-03,-3.988523781299591064e-02,1.298883557319641113e-01,9.629679471254348755e-02,-2.369133979082107544e-01,1.134806275367736816e-01,-6.136802956461906433e-02,1.027832645922899246e-02,7.914797961711883545e-02,8.426071703433990479e-02,1.923400759696960449e-01,-1.528768688440322876e-01,-8.759128302335739136e-02,-2.772658169269561768e-01
-7.932787388563156128e-02,-2.129090726375579834e-01,-1.389257460832595825e-01,2.647360861301422119e-01,-1.006331294775009155e-02,-4.881300777196884155e-02,-1.299811750650405884e-01,-1.477600820362567902e-02,2.488536536693572998e-01,7.286547124385833740e-02,-1.103033274412155151e-01,-2.443062514066696167e-01,-9.816498309373855591e-02,-1.299164891242980957e-01,2.469446063041687012e-01
-1.659096032381057739e-02,2.560647428035736084e-01,-8.501592278480529785e-02,1.134012416005134583e-01,1.896244585514068604e-01,4.040729254484176636e-02,3.614567220211029053e-02,-8.389693684875965118e-03,1.443198919296264648e-01,-2.911962568759918213e-02,1.111746132373809814e-01,1.624376326799392700e-02,-7.849693298339843750e-02,-4.420095682144165039e-01,-9.508363902568817139e-02
-3.379987180233001709e-01,1.501395404338836670e-01,1.237140148878097534e-01,-4.104608297348022461e-02,1.110830530524253845e-01,5.168127827346324921e-03,3.894994035363197327e-02,1.858399994671344757e-02,-1.750294491648674011e-02,2.301724255084991455e-01,3.037155568599700928e-01,1.508373320102691650e-01,-1.616507619619369507e-01,-5.986149981617927551e-02,-1.433872431516647339e-01
-1.620051711797714233e-01,-1.745580285787582397e-01,5.205875262618064880e-02,7.243815064430236816e-02,-4.746563360095024109e-02,1.603663563728332520e-01,-1.881035864353179932e-01,1.119775399565696716e-01,-1.431818306446075439e-02,1.251789927482604980e-01,8.712927810847759247e-03,7.931516319513320923e-02,-1.949688494205474854e-01,-2.615304663777351379e-02,-1.718874424695968628e-01
1.276796609163284302e-01,9.300383180379867554e-02,8.199689537286758423e-02,-1.511800289154052734e-01,7.263860106468200684e-02,2.919342517852783203e-01,2.404695004224777222e-02,-3.249272331595420837e-02,1.143486946821212769e-01,-4.869951307773590088e-02,-2.139564007520675659e-01,8.952885121107101440e-02,-3.711760416626930237e-02,-2.484097890555858612e-02,-2.077563703060150146e-01
