2.110369503498077393e-01,-9.682157635688781738e-02,2.177964597940444946e-01,-3.740632161498069763e-02,9.824654459953308105e-02,-4.323309287428855896e-03,-1.022053211927413940e-01,5.889562144875526428e-02,-5.499278381466865540e-02,-3.033309709280729294e-03,2.786736190319061279e-01,1.768741756677627563e-01,1.128865703940391541e-01,-9.507557004690170288e-02,-9.470489621162414551e-02
-6.720524281263351440e-02,-8.125439286231994629e-02,-2.050470560789108276e-01,-6.448240578174591064e-02,1.419237107038497925e-01,1.427703816443681717e-02,1.207755878567695618e-02,6.609803438186645508e-02,2.585484385490417480e-01,9.473507292568683624e-03,-6.757463514804840088e-02,-3.160908818244934082e-01,1.375838518142700195e-01,-3.104141540825366974e-02,2.962750792503356934e-01
1.078644990921020508e-01,-1.526927798986434937e-01,4.955046344548463821e-03,-1.470744013786315918e-01,-9.961601346731185913e-02,-2.351626306772232056e-01,5.102993547916412354e-02,-1.914583146572113037e-01,9.748542681336402893e-03,-1.432824730873107910e-01,1.474882941693067551e-02,4.099494963884353638e-02,1.998118609189987183e-01,-1.655807048082351685e-01,-9.616089612245559692e-02
1.119915619492530823e-01,-4.375600069761276245e-02,2.559180930256843567e-02,7.844501524232327938e-04,-5.799602344632148743e-02,-2.619290165603160858e-02,-1.484154015779495239e-01,-3.988169878721237183e-02,-5.209779739379882812e-02,-2.642416059970855713e-01,-2.041593343019485474e-01,-1.526059806346893311e-01,5.684356391429901123e-02,5.432626605033874512e-02,-2.391787245869636536e-02
-2.888842523097991943e-01,-7.643347233533859253e-02,-2.375278063118457794e-02,8.739345520734786987e-02,-1.084466949105262756e-01,-1.777925044298171997e-01,-1.230322420597076416e-01,8.626275509595870972e-02,1.376418918371200562e-01,-8.931094408035278320e-02,-1.069549322128295898e-01,-5.384785309433937073e-02,-1.145182773470878601e-01,2.172303572297096252e-02,8.509849756956100464e-02
-6.343649234622716904e-03,7.252360880374908447e-02,7.742317020893096924e-02,1.817764155566692352e-02,-2.335944212973117828e-02,-1.018575355410575867e-01,9.563664905726909637e-03,-1.324373632669448853e-01,1.028041318058967590e-01,-7.197584211826324463e-02,-2.692749798297882080e-01,7.953221350908279419e-02,1.267302632331848145e-01,-6.125148013234138489e-02,-3.001059591770172119e-02
-1.842707544565200806e-01,1.685109920799732208e-02,-1.105410885065793991e-02,-2.178073674440383911e-01,-2.761975824832916260e-01,-1.202024295926094055e-01,-5.801445245742797852e-02,-2.259768992662429810e-01,-5.458215624094009399e-02,1.038264706730842590e-01,-3.511640708893537521e-03,-2.154985815286636353e-01,-1.201911196112632751e-01,-3.498475253582000732e-02,9.783828631043434143e-03
-6.478241831064224243e-02,-1.058457270264625549e-01,9.161411970853805542e-02,-1.027119308710098267e-01,1.223642099648714066e-02,-1.675363034009933472e-01,-1.364508867263793945e-01,-1.806301996111869812e-02,1.950527913868427277e-02,-1.007317453622817993e-01,5.441840738058090210e-02,2.308271639049053192e-02,-1.204407885670661926e-01,-1.488385200500488281e-01,4.019422084093093872e-02
-1.120524182915687561e-01,-1.107532903552055359e-01,-1.904399879276752472e-02,-1.201820895075798035e-01,6.175023317337036133e-02,4.619338363409042358e-02,-2.299092411994934082e-01,-2.908054552972316742e-02,-1.916242241859436035e-01,1.494384706020355225e-01,-7.031410932540893555e-02,3.864748775959014893e-02,-3.303239494562149048e-02,-3.529128432273864746e-02,2.928731739521026611e-01
1.331240683794021606e-01,9.858497977256774902e-02,-2.013833671808242798e-01,-2.010676264762878418e-01,1.677439361810684204e-01,1.075176894664764404e-01,-2.779821492731571198e-02,1.153972279280424118e-02,1.192728243768215179e-02,-1.614409312605857849e-02,5.675482004880905151e-02,3.598196059465408325e-02,-7.096451707184314728e-03,7.680439949035644531e-02,1.054884418845176697e-01
1.730955094099044800e-01,1.824837923049926758e-01,1.713033616542816162e-01,1.263386309146881104e-01,-2.201599627733230591e-02,4.475507140159606934e-02,1.893904358148574829e-01,6.430106703191995621e-03,-1.608264744281768799e-01,5.488337948918342590e-02,-2.318335026502609253e-01,6.473317742347717285e-02,9.190450608730316162e-02,-4.258733615279197693e-02,1.121454685926437378e-01
3.874161466956138611e-02,-1.100147813558578491e-01,-1.939621865749359131e-01,-1.851395070552825928e-01,6.908456981182098389e-02,2.342730462551116943e-01,-2.339438050985336304e-01,-1.905638426542282104e-01,1.469097137451171875e-01,1.582839190959930420e-01,-6.065608188509941101e-02,-2.143114805221557617e-01,1.207994646392762661e-03,2.414481528103351593e-02,-3.510956168174743652e-01
-9.350114315748214722e-02,1.498839855194091797e-01,2.396015077829360962e-02,7.297820597887039185e-02,1.163384914398193359e-01,3.480924367904663086e-01,-5.619317293167114258e-02,1.889591515064239502e-01,-2.228740453720092773e-01,-2.119118273258209229e-01,1.414715349674224854e-01,-2.348291315138339996e-02,2.595404908061027527e-02,-8.731751143932342529e-02,5.097156390547752380e-02
-1.048783659934997559e-01,1.488941460847854614e-01,-6.825546920299530029e-02,2.578698396682739258e-01,2.039186805486679077e-01,-2.323894202709197998e-02,-2.583267986774444580e-01,-7.234907895326614380e-02,-1.186002697795629501e-02,1.629068106412887573e-01,-2.086925804615020752e-01,-2.836366416886448860e-03,-4.162849858403205872e-02,1.212411373853683472e-01,-2.172614932060241699e-01
-4.487480595707893372e-02,8.644102513790130615e-02,3.635370731353759766e-02,1.700309813022613525e-01,-2.049392461776733398e-01,9.808921813964843750e-02,3.548332303762435913e-02,8.195253461599349976e-02,-4.542598500847816467e-02,1.681206226348876953e-01,1.655512861907482147e-02,-3.926176428794860840e-01,-1.319952774792909622e-02,5.141512304544448853e-02,-1.034474372863769531e-01
